66|56,67|66.56,133
66|56,65|66.56,115
66|56,56|66.56,116
66|67,76|66.67,122
66|67,56|66.67,131
66|67,65|66.67,116
66|67,67|66.67,96
75|76,76|75.76,122
75|76,85|75.76,132
75|76,74|75,102
75|76,65|75,100
75|65,76|75.65,119
75|65,74|75.65,110
75|65,85|75.65,122
75|65,65|75,102
75|85,76|75.85,126
75|85,65|75.85,122
75|85,74|75.85,136
75|85,85|75.85,120
75|74,76|75.74,113
75|74,65|75.74,127
75|74,74|75.74,103
75|74,85|75.74,135
65|75,75|65.75,112
65|75,66|65.75,101
65|75,64|65.75,124
65|75,55|65.75,118
65|64,75|65.64,128
65|64,55|65.64,127
65|64,64|65.64,133
65|64,66|65.64,120
85|75,75|85.75,124
85|75,95|85.75,138
85|75,84|85.75,133
85|75,86|85.75,115
85|84,75|85.84,135
85|84,84|85.84,133
85|84,95|85.84,117
85|84,86|85.84,107
85|86,75|85.86,118
85|86,84|85.86,116
85|86,95|85.86,103
85|86,86|85.86,121
85|95,75|85.95,125
85|95,84|85.95,116
85|95,86|85.95,101
85|95,95|85.95,109
74|64,75|74.64,154
74|64,64|74.64,119
74|64,73|74.64,119
74|64,84|74.64,108
76|75,77|76.75,145
76|75,86|76.75,125
76|75,75|76.75,102
76|75,66|76.75,109
76|77,77|76.77,99
76|77,66|76.77,123
76|77,86|76.77,123
76|77,75|76.77,129
76|86,77|76.86,116
76|86,66|76.86,111
76|86,75|76.86,120
76|86,86|76.86,111
78|79,77|78.79,126
78|79,68|78.79,128
78|79,88|78.79,113
78|79,79|78,100
78|68,77|78.68,138
78|68,68|78.68,128
78|68,79|78.68,113
78|68,88|78.68,139
87|88,77|87.88,97
87|88,88|87.88,125
87|88,86|87.88,118
87|88,97|87.88,100
87|97,77|87.97,108
87|97,97|87.97,124
87|97,86|87.97,100
87|97,88|87.97,104
87|86,77|87.86,127
87|86,86|87.86,119
87|86,97|87.86,114
87|86,88|87.86,112
67|77,66|67.77,127
67|77,68|67.77,117
67|77,77|67.77,114
67|77,57|67.77,113
67|68,66|67.68,115
67|68,57|67.68,115
67|68,77|67.68,131
67|68,68|67.68,111
76|66,66|76.66,110
76|66,75|76.66,107
76|66,86|76.66,97
76|66,77|76.66,115
96|6,86|96.6,119
96|6,95|96.6,134
96|6,97|96.6,116
96|6,6|96.6,133
96|97,86|96.97,120
96|97,97|96.97,90
96|97,6|96.97,110
96|97,95|96.97,100
87|77,86|87.77,124
87|77,88|87.77,113
87|77,97|87.77,100
87|77,77|87,99
46|36,56|46.36,134
46|36,45|46.36,112
46|36,47|46.36,100
46|36,36|46,90
46|45,56|46.45,131
46|45,45|46.45,132
46|45,36|46.45,116
46|45,47|46.45,94
55|54,56|55.54,135
55|54,65|55.54,133
55|54,54|55.54,111
55|54,45|55.54,117
55|56,56|55.56,117
55|56,65|55.56,128
55|56,45|55.56,115
55|56,54|55,130
64|65,65|64.65,127
64|65,63|64.65,128
64|65,74|64.65,128
64|65,54|64.65,118
64|63,65|64.63,139
64|63,63|64.63,133
64|63,74|64.63,128
64|63,54|64.63,148
64|74,65|64.74,117
64|74,54|64.74,118
64|74,63|64.74,138
64|74,74|64.74,121
56|46,55|56.46,129
56|46,66|56.46,116
56|46,57|56.46,134
56|46,46|56.46,102
56|55,55|56.55,123
56|55,66|56.55,137
56|55,46|56.55,139
56|55,57|56.55,120
56|66,55|56.66,127
56|66,46|56.66,126
56|66,66|56.66,107
56|66,57|56.66,130
54|53,55|54.53,120
54|53,64|54.53,106
54|53,53|54.53,122
54|53,44|54.53,134
54|55,55|54.55,127
54|55,64|54.55,113
54|55,53|54.55,129
54|55,44|54.55,124
54|44,55|54.44,134
54|44,64|54.44,131
54|44,53|54.44,109
54|44,44|54.44,112
65|55,55|65.55,125
65|55,64|65.55,133
65|55,75|65.55,125
65|55,66|65.55,107
45|55,55|45.55,126
45|55,44|45.55,120
45|55,46|45.55,122
45|55,35|45.55,123
45|46,55|45.46,120
45|46,44|45.46,129
45|46,46|45.46,118
45|46,35|45.46,103
63|62,64|63.62,144
63|62,53|63.62,139
63|62,62|63.62,140
63|62,73|63.62,124
63|64,64|63.64,135
63|64,62|63.64,141
63|64,53|63.64,124
63|64,73|63.64,113
63|73,64|63.73,122
63|73,53|63.73,124
63|73,62|63.73,121
63|73,73|63,90
74|73,64|74.73,139
74|73,75|74.73,103
74|73,73|74.73,127
74|73,84|74.73,121
74|84,64|74.84,114
74|84,73|74.84,126
74|84,75|74.84,106
74|84,84|74.84,125
74|75,64|74.75,122
74|75,75|74.75,116
74|75,84|74.75,113
74|75,73|74,97
65|66,66|65.66,101
65|66,55|65.66,130
65|66,64|65.66,107
65|66,75|65,95
56|57,66|56.57,115
56|57,55|56.57,112
56|57,46|56.57,131
56|57,57|56.57,120
67|66,66|67.66,128
67|66,68|67.66,116
67|66,57|67.66,125
67|66,77|67.66,106
64|54,65|64.54,124
64|54,54|64.54,125
64|54,63|64.54,114
64|54,74|64,121
46|47,45|46.47,119
46|47,36|46.47,107
46|47,56|46.47,96
46|47,47|46,110
55|65,45|55.65,121
55|65,56|55.65,134
55|65,54|55.65,131
55|65,65|55.65,113
44|34,45|44.34,118
44|34,54|44.34,132
44|34,43|44.34,98
44|34,34|44.34,109
35|34,45|35.34,116
35|34,36|35.34,127
35|34,34|35.34,101
35|34,25|35.34,109
46|56,56|46.56,117
46|56,47|46.56,136
46|56,36|46.56,130
46|56,45|46,112
44|45,54|44.45,127
44|45,43|44.45,117
44|45,45|44.45,117
44|45,34|44.45,128
55|45,54|55.45,118
55|45,65|55.45,117
55|45,45|55.45,139
55|45,56|55.45,133
53|63,54|53.63,127
53|63,63|53.63,121
53|63,43|53.63,114
53|63,52|53.63,142
53|43,54|53.43,112
53|43,63|53.43,125
53|43,52|53.43,134
53|43,43|53.43,128
53|52,54|53.52,131
53|52,63|53.52,142
53|52,43|53.52,128
53|52,52|53.52,146
45|35,55|45.35,135
45|35,44|45.35,102
45|35,35|45.35,105
45|35,46|45.35,110
63|53,64|63.53,148
63|53,62|63.53,128
63|53,53|63.53,120
63|53,73|63.53,115
54|64,64|54.64,135
54|64,44|54.64,133
54|64,53|54.64,123
54|64,55|54.64,115
43|33,53|43.33,136
43|33,44|43.33,131
43|33,42|43.33,116
43|33,33|43,108
43|42,53|43.42,129
43|42,42|43.42,139
43|42,44|43.42,119
43|42,33|43.42,122
52|42,53|52.42,145
52|42,62|52.42,144
52|42,51|52.42,126
52|42,42|52.42,126
52|51,53|52.51,138
52|51,62|52.51,144
52|51,51|52.51,132
52|51,42|52.51,127
52|62,53|52.62,132
52|62,62|52.62,129
52|62,51|52.62,131
52|62,42|52.62,142
45|44,44|45.44,137
45|44,46|45.44,121
45|44,35|45.44,109
45|44,55|45,127
34|35,44|34.35,119
34|35,35|34.35,93
34|35,24|34.35,100
34|35,33|34.35,120
34|24,44|34.24,106
34|24,33|34.24,118
34|24,24|34.24,128
34|24,35|34.24,114
34|44,44|34.44,119
34|44,33|34.44,123
34|44,35|34.44,113
34|44,24|34.44,122
53|54,63|53.54,125
53|54,54|53.54,113
53|54,43|53.54,133
53|54,52|53.54,110
62|61,63|62.61,137
62|61,72|62.61,150
62|61,61|62.61,134
62|61,52|62.61,136
62|52,63|62.52,142
62|52,72|62.52,144
62|52,61|62.52,127
62|52,52|62.52,141
73|74,63|73.74,119
73|74,83|73.74,119
73|74,74|73.74,132
73|74,72|73,90
73|72,63|73.72,115
73|72,74|73.72,120
73|72,72|73.72,130
73|72,83|73.72,130
73|63,74|73.63,105
73|63,72|73.63,110
73|63,83|73.63,97
73|63,63|73.63,130
84|74,74|84.74,128
84|74,83|84.74,112
84|74,94|84.74,114
84|74,85|84.74,114
84|85,74|84.85,119
84|85,83|84.85,131
84|85,94|84.85,134
84|85,85|84.85,119
84|83,74|84.83,122
84|83,94|84.83,137
84|83,83|84.83,111
84|83,85|84.83,116
44|43,54|44.43,108
44|43,43|44.43,125
44|43,45|44.43,139
44|43,34|44.43,107
44|54,54|44.54,119
44|54,43|44.54,117
44|54,45|44.54,125
44|54,34|44.54,136
72|62,73|72.62,130
72|62,82|72.62,122
72|62,62|72.62,138
72|62,71|72.62,139
72|73,73|72.73,118
72|73,82|72.73,113
72|73,71|72.73,120
72|73,62|72.73,103
72|71,73|72.71,128
72|71,82|72.71,132
72|71,71|72.71,147
72|71,62|72.71,116
83|82,73|83.82,132
83|82,82|83.82,129
83|82,93|83.82,127
83|82,84|83.82,118
83|73,73|83.73,116
83|73,84|83.73,127
83|73,82|83.73,122
83|73,93|83.73,116
83|84,73|83.84,110
83|84,84|83.84,112
83|84,82|83.84,121
83|84,93|83.84,135
83|93,73|83.93,126
83|93,84|83.93,129
83|93,82|83.93,125
83|93,93|83.93,138
94|95,84|94.95,106
94|95,93|94.95,126
94|95,95|94.95,118
94|95,4|94.95,141
73|83,72|73.83,120
73|83,83|73.83,135
73|83,74|73.83,134
73|83,63|73,97
71|61,72|71.61,168
71|61,81|71.61,163
71|61,70|71.61,165
71|61,61|71.61,180
71|70,72|71.70,124
71|70,81|71.70,317
62|63,72|62.63,115
62|63,63|62.63,146
62|63,52|62.63,129
62|63,61|62.63,135
82|83,83|82.83,125
82|83,72|82.83,134
82|83,81|82.83,116
82|83,92|82.83,118
82|72,83|82.72,124
82|72,72|82.72,135
82|72,92|82.72,128
82|72,81|82.72,111
82|92,83|82.92,140
82|92,72|82.92,103
82|92,92|82.92,119
82|92,81|82.92,150
93|83,83|93.83,130
93|83,3|93.83,131
93|83,94|93.83,125
93|83,92|93.83,135
84|94,83|84.94,118
84|94,74|84.94,106
84|94,85|84.94,140
84|94,94|84,99
62|72,63|62.72,123
62|72,61|62.72,129
62|72,72|62.72,119
62|72,52|62.72,128
81|91,82|81.91,89
81|91,91|81.91,87
81|91,80|81.91,98
81|91,71|81.91,100
81|71,82|81.71,173
81|71,71|81.71,177
81|71,91|81.71,160
81|71,80|81.71,183
81|80,82|81.80,147
81|80,91|81.80,293
81|82,82|81.82,134
81|82,71|81.82,133
81|82,91|81.82,117
81|82,80|81.82,135
70|80,71|70.80,110
70|80,79|70.80,125
70|80,60|70.80,112
70|80,80|70.80,109
70|79,71|70.79,123
70|79,60|70.79,130
70|79,80|70.79,115
70|79,79|70,121
70|60,71|70.60,107
70|60,79|70.60,127
70|60,60|70.60,113
70|60,80|70.60,108
72|82,71|72.82,131
72|82,73|72.82,119
72|82,62|72.82,139
72|82,82|72.82,130
61|62,62|61.62,126
61|62,71|61.62,131
61|62,51|61.62,135
61|62,60|61.62,134
69|60,60|69.60,118
69|60,59|69.60,114
69|60,68|69.60,115
69|60,79|69.60,107
51|52,61|51.52,134
51|52,41|51.52,129
51|52,52|51.52,126
51|52,50|51.52,118
51|61,61|51.61,100
51|61,52|51.61,100
51|61,41|51.61,103
51|61,50|51.61,107
82|81,72|82.81,146
82|81,81|82.81,142
82|81,92|82.81,135
82|81,83|82.81,119
71|72,72|71.72,133
71|72,81|71.72,125
71|72,70|71.72,139
71|72,61|71.72,142
91|92,81|91.92,107
91|92,1|91.92,116
91|92,90|91.92,125
91|92,92|91,99
91|1,81|91.1,102
91|1,1|91.1,114
91|1,90|91,105
91|1,92|91,97
61|60,62|61.60,135
61|60,71|61,284
52|53,62|52.53,140
52|53,51|52.53,123
52|53,53|52.53,124
52|53,42|52.53,142
61|71,71|61.71,89
61|71,51|61.71,118
61|71,62|61.71,118
61|71,60|61.71,96
59|50,50|59.50,123
59|50,58|59.50,129
59|50,69|59.50,125
59|50,49|59.50,114
59|49,50|59.49,130
59|49,58|59.49,148
59|49,49|59.49,127
59|49,69|59.49,121
41|42,51|41.42,135
41|42,42|41.42,120
41|42,31|41.42,130
41|42,40|41.42,121
40|49,41|40.49,116
40|49,50|40.49,111
40|49,30|40.49,124
40|49,49|40,105
41|31,51|41.31,198
41|31,40|41.31,157
41|31,42|41.31,190
41|31,31|41.31,180
41|51,51|41.51,111
41|51,40|41.51,116
41|51,42|41.51,98
41|51,31|41,86
42|52,41|42.52,132
42|52,43|42.52,129
42|52,52|42.52,127
42|52,32|42.52,149
42|41,41|42.41,127
42|41,43|42.41,131
42|41,52|42.41,147
42|41,32|42.41,138
42|32,41|42.32,134
42|32,43|42.32,115
42|32,32|42.32,102
42|32,52|42,143
31|41,41|31.41,109
31|41,32|31.41,92
31|41,21|31.41,102
31|41,30|31,93
31|32,41|31.32,123
31|32,32|31.32,135
31|32,21|31.32,131
31|32,30|31.32,133
51|50,61|51.50,304
51|50,52|51.50,114
42|43,52|42.43,126
42|43,43|42.43,134
42|43,32|42.43,123
42|43,41|42.43,108
71|81,61|71.81,99
71|81,72|71.81,101
71|81,70|71.81,121
71|81,81|71,89
32|42,42|32.42,124
32|42,22|32.42,141
32|42,31|32.42,133
32|42,33|32.42,111
32|31,42|32.31,132
32|31,33|32.31,135
32|31,22|32.31,139
32|31,31|32.31,140
32|33,42|32.33,115
32|33,33|32.33,119
32|33,22|32.33,133
32|33,31|32.33,121
43|44,42|43.44,119
43|44,53|43.44,115
43|44,33|43.44,119
43|44,44|43.44,104
43|53,42|43.53,118
43|53,44|43.53,125
43|53,33|43.53,135
43|53,53|43.53,124
41|40,42|41.40,138
41|40,51|41,302
50|51,51|50.51,93
50|51,60|50.51,104
50|51,59|50.51,118
50|51,40|50.51,100
50|40,51|50.40,105
50|40,40|50.40,138
50|40,59|50.40,117
50|40,60|50.40,100
50|59,51|50.59,123
50|59,59|50.59,118
50|59,60|50.59,116
50|59,40|50.59,135
61|51,62|61.51,180
61|51,51|61.51,159
61|51,71|61.51,176
61|51,60|61,194
51|41,52|51.41,197
51|41,61|51.41,174
51|41,50|51.41,193
51|41,41|51,177
33|43,43|33.43,129
33|43,34|33.43,123
33|43,32|33.43,120
33|43,23|33.43,111
33|32,43|33.32,114
33|32,32|33.32,141
33|32,34|33.32,110
33|32,23|33.32,121
31|30,32|31.30,131
31|30,41|31.30,314
33|34,32|33.34,124
33|34,43|33.34,119
33|34,34|33.34,112
33|34,23|33.34,121
33|23,32|33.23,105
33|23,43|33.23,137
33|23,34|33.23,133
33|23,23|33.23,128
22|12,32|22.12,133
22|12,23|22.12,125
22|12,12|22.12,152
22|12,21|22.12,132
22|21,32|22.21,148
22|21,23|22.21,145
22|21,12|22.21,135
22|21,21|22.21,131
22|32,32|22.32,136
22|32,23|22.32,132
22|32,12|22.32,134
22|32,21|22.32,150
40|50,41|40.50,106
40|50,50|40.50,134
40|50,49|40.50,125
40|50,30|40.50,116
40|30,41|40.30,111
40|30,49|40.30,114
40|30,50|40.30,114
40|30,30|40,99
34|33,44|34.33,111
34|33,33|34.33,108
34|33,35|34.33,130
34|33,24|34.33,124
23|24,33|23.24,124
23|24,24|23.24,137
23|24,22|23.24,119
23|24,13|23.24,115
23|13,33|23.13,115
23|13,24|23.13,105
23|13,13|23.13,114
23|13,22|23.13,126
23|33,33|23.33,127
23|33,24|23.33,102
23|33,13|23.33,125
23|33,22|23.33,122
35|45,45|35.45,115
35|45,34|35.45,110
35|45,36|35.45,103
35|45,25|35.45,115
24|14,34|24.14,111
24|14,25|24.14,115
24|14,23|24.14,133
24|14,14|24.14,98
24|25,34|24.25,111
24|25,23|24.25,109
24|25,25|24.25,90
24|25,14|24,101
35|36,34|35.36,109
35|36,45|35.36,101
35|36,36|35.36,95
35|36,25|35.36,119
35|25,34|35.25,109
35|25,45|35.25,124
35|25,36|35.25,108
35|25,25|35.25,129
47|48,46|47.48,103
47|48,37|47.48,112
47|48,48|47.48,117
47|48,57|47.48,110
36|46,46|36.46,111
36|46,26|36.46,111
36|46,37|36.46,118
36|46,35|36.46,105
36|35,46|36.35,121
36|35,35|36.35,96
36|35,37|36.35,108
36|35,26|36.35,105
36|26,35|36.26,118
36|26,26|36.26,135
36|26,37|36.26,115
36|26,46|36,107
25|15,35|25.15,118
25|15,26|25.15,122
25|15,24|25.15,99
25|15,15|25.15,111
25|26,35|25.26,117
25|26,26|25.26,110
25|26,24|25.26,98
25|26,15|25.26,112
25|35,35|25.35,135
25|35,26|25.35,121
25|35,24|25.35,100
25|35,15|25.35,116
57|58,56|57.58,119
57|58,47|57.58,110
57|58,58|57.58,125
57|58,67|57.58,109
48|49,47|48.49,121
48|49,38|48.49,132
48|49,49|48.49,118
48|49,58|48.49,120
37|36,47|37.36,112
37|36,36|37.36,91
37|36,27|37.36,119
37|36,38|37.36,129
26|27,36|26.27,107
26|27,25|26.27,98
26|27,16|26.27,112
26|27,27|26,99
26|25,36|26.25,139
26|25,27|26.25,105
26|25,25|26.25,101
26|25,16|26.25,113
26|16,36|26.16,111
26|16,25|26.16,111
26|16,27|26.16,100
26|16,16|26.16,109
47|37,46|47.37,111
47|37,48|47.37,118
47|37,57|47.37,106
47|37,37|47.37,96
47|57,46|47.57,108
47|57,37|47.57,107
47|57,48|47.57,103
47|57,57|47.57,98
25|24,26|25.24,105
25|24,24|25.24,112
25|24,15|25.24,120
25|24,35|25.24,100
16|6,26|16.6,110
16|6,15|16.6,132
16|6,6|16.6,105
16|6,17|16.6,121
16|26,26|16.26,108
16|26,17|16.26,119
16|26,6|16.26,100
16|26,15|16,102
27|17,26|27.17,101
27|17,37|27.17,106
27|17,17|27.17,102
27|17,28|27,106
27|26,26|27.26,104
27|26,37|27.26,104
27|26,17|27.26,111
27|26,28|27.26,100
27|37,26|27.37,107
27|37,37|27.37,118
27|37,17|27.37,114
27|37,28|27.37,108
47|46,37|47.46,118
47|46,48|47.46,120
47|46,57|47.46,94
47|46,46|47,111
38|39,37|38.39,144
38|39,28|38.39,117
38|39,48|38.39,102
38|39,39|38.39,112
38|28,37|38.28,124
38|28,28|38.28,123
38|28,48|38.28,126
38|28,39|38.28,137
26|36,27|26.36,112
26|36,25|26.36,126
26|36,16|26.36,96
26|36,36|26.36,113
37|47,27|37.47,104
37|47,36|37.47,110
37|47,47|37.47,115
37|47,38|37.47,110
37|27,27|37.27,114
37|27,36|37.27,103
37|27,38|37.27,112
37|27,47|37.27,103
28|18,27|28.18,120
28|18,38|28.18,120
28|18,18|28.18,111
28|18,29|28.18,129
28|29,27|28.29,103
28|29,18|28.29,110
28|29,29|28.29,93
28|29,38|28,114
17|27,27|17.27,112
