2613,Northern European Seas
3066,Temperate Australasia
8117,South China Sea
1411,Temperate Australasia
5904,South China Sea
9310,South China Sea
3237,Somali/Arabian
5678,Somali/Arabian
3654,Somali/Arabian
4620,Temperate Australasia
888,Warm Temperate Northwest Pacific
2978,West and South Indian Shelf
1752,Warm Temperate Northwest Pacific
5172,Warm Temperate Northwest Pacific
8637,South China Sea
2481,Sahul Shelf
7534,Western Coral Triangle
6406,Cold Temperate Northwest Pacific
4389,Cold Temperate Northwest Pacific
4161,Warm Temperate Northwest Pacific
4554,Cold Temperate Northwest Pacific
3974,Cold Temperate Northwest Pacific
1791,Temperate Australasia
6155,Lusitanian
3083,Warm Temperate Northwest Pacific
4207,Sunda Shelf
2420,Sunda Shelf
4733,Sunda Shelf
5586,Cold Temperate Northwest Pacific
5333,Eastern Coral Triangle
2207,Tropical Southwestern Atlantic
3610,Warm Temperate Southwestern Atlantic
2839,Cold Temperate Northwest Pacific
933,West and South Indian Shelf
6215,Western Coral Triangle
3595,Mediterranean Sea
1882,Warm Temperate Northwest Pacific
4779,Sunda Shelf
5961,Warm Temperate Northwest Pacific
4783,Warm Temperate Northwest Pacific
3763,Warm Temperate Northwest Pacific
2208,Eastern Coral Triangle
7706,Warm Temperate Northwest Pacific
4452,Cold Temperate Northwest Pacific
2849,Temperate Australasia
8267,Warm Temperate Northwest Pacific
2999,Bay of Bengal
5040,Eastern Coral Triangle
3099,Cold Temperate Northwest Pacific
5643,Cold Temperate Northeast Pacific
811,Bay of Bengal
5139,Andaman
1734,Western Coral Triangle
5723,Warm Temperate Northwest Pacific
3871,Warm Temperate Northwest Atlantic
4635,Western Indian Ocean
731,Mediterranean Sea
1611,Western Coral Triangle
5345,Cold Temperate Northwest Pacific
747,Sunda Shelf
5133,Bay of Bengal
402,West and South Indian Shelf
4601,Cold Temperate Northwest Pacific
1179,Somali/Arabian
4152,Warm Temperate Northwest Pacific
3283,Cold Temperate Northwest Pacific
6418,South China Sea
2867,Sunda Shelf
5096,Bay of Bengal
3531,Temperate Australasia
4542,Somali/Arabian
8653,Western Coral Triangle
5059,Sunda Shelf
5395,Sunda Shelf
2617,Warm Temperate Southwestern Atlantic
611,Western Coral Triangle
5445,Eastern Coral Triangle
3489,Warm Temperate Northwest Pacific
797,Western Coral Triangle
9623,South China Sea
5576,Warm Temperate Northwest Pacific
3239,Temperate Southern Africa
4336,Sunda Shelf
1972,Warm Temperate Northwest Pacific
6160,Cold Temperate Northwest Pacific
5908,Andaman
120,Western Coral Triangle
4564,Tropical Southwestern Pacific
4313,Warm Temperate Northwest Pacific
4007,Warm Temperate Northwest Pacific
1378,Temperate Australasia
837,Warm Temperate Northwest Pacific
752,Warm Temperate Northwest Pacific
1581,Sunda Shelf
6126,Java Transitional
2503,Eastern Indo-Pacific
4868,Western Coral Triangle
8048,Sunda Shelf
1483,Warm Temperate Northwest Pacific
2437,Warm Temperate Northwest Pacific
1470,Bay of Bengal
1652,Sunda Shelf
4570,Sunda Shelf
5554,Mediterranean Sea
3262,Cold Temperate Northwest Pacific
1021,Eastern Coral Triangle
4120,Cold Temperate Northwest Pacific
2304,Temperate Australasia
8527,Warm Temperate Northwest Pacific
819,Mediterranean Sea
8302,South China Sea
2111,Eastern Coral Triangle
2508,Cold Temperate Northwest Pacific
3880,Northern European Seas
4320,Red Sea and Gulf of Aden
3501,Sunda Shelf
3822,Western Coral Triangle
8077,Western Coral Triangle
885,Western Coral Triangle
8180,Western Coral Triangle
7903,South China Sea
576,Northern European Seas
3130,Warm Temperate Southeastern Pacific
4410,Warm Temperate Northwest Pacific
273,Tropical East Pacific
4438,Cold Temperate Northwest Pacific
3767,Somali/Arabian
1593,Western Indian Ocean
3968,Warm Temperate Northwest Pacific
232,Western Coral Triangle
2732,Sunda Shelf
1447,Sunda Shelf
2947,Somali/Arabian
6417,South China Sea
957,Warm Temperate Northwest Pacific
3824,Temperate Australasia
1254,Temperate Australasia
1070,Warm Temperate Northwest Pacific
2974,Cold Temperate Northwest Pacific
5211,Sunda Shelf
3393,Somali/Arabian
4802,Java Transitional
3597,Mediterranean Sea
5494,Cold Temperate Northeast Pacific
372,Warm Temperate Northwest Pacific
843,Northern European Seas
3680,Somali/Arabian
2201,Western Coral Triangle
924,Western Indian Ocean
2729,Warm Temperate Southwestern Atlantic
5147,Sahul Shelf
7582,Cold Temperate Northwest Pacific
1534,Temperate Australasia
2473,Sunda Shelf
5778,Red Sea and Gulf of Aden
2581,Mediterranean Sea
207,Tropical East Pacific
9260,South China Sea
4725,Temperate Australasia
4466,Cold Temperate Northwest Pacific
7559,Tropical Northwestern Atlantic
2606,Cold Temperate Northwest Pacific
4196,Western Coral Triangle
3005,Tropical Northwestern Atlantic
5853,Eastern Coral Triangle
7510,South China Sea
2331,Warm Temperate Northwest Atlantic
7597,Warm Temperate Northeast Pacific
6166,West and South Indian Shelf
3870,Temperate Australasia
8,South China Sea
4832,West and South Indian Shelf
4724,Warm Temperate Northwest Pacific
1590,Red Sea and Gulf of Aden
1137,Warm Temperate Northwest Pacific
167,Somali/Arabian
485,Sunda Shelf
6150,Sunda Shelf
8075,Warm Temperate Northwest Pacific
1216,Warm Temperate Northwest Pacific
2918,Western Coral Triangle
593,Warm Temperate Northwest Pacific
3004,Warm Temperate Northwest Pacific
223,Sunda Shelf
4290,Cold Temperate Northwest Pacific
2775,Warm Temperate Southwestern Atlantic
4345,Mediterranean Sea
190,Tropical Northwestern Atlantic
8639,Cold Temperate Northwest Pacific
5960,Warm Temperate Northwest Pacific
1387,Warm Temperate Northwest Pacific
6360,Western Coral Triangle
1591,Lusitanian
3479,Western Coral Triangle
5623,Temperate Australasia
2789,Western Coral Triangle
6075,Warm Temperate Southwestern Atlantic
1872,Warm Temperate Northwest Pacific
396,Warm Temperate Northwest Pacific
4474,West and South Indian Shelf
2790,Western Coral Triangle
4823,Cold Temperate Northeast Pacific
2764,Temperate Southern Africa
5033,Western Coral Triangle
2159,Temperate Australasia
7870,Cold Temperate Northwest Pacific
2295,Eastern Coral Triangle
5758,Western Coral Triangle
8311,Warm Temperate Northwest Pacific
2625,Cold Temperate Northwest Pacific
3662,Western Indian Ocean
4647,Lusitanian
5307,Western Coral Triangle
4572,Cold Temperate Northwest Atlantic
1231,West and South Indian Shelf
5492,Warm Temperate Northwest Pacific
6231,Western Coral Triangle
3096,Cold Temperate Northeast Pacific
2191,Java Transitional
8612,Warm Temperate Northwest Pacific
470,North Brazil Shelf
2869,Tropical Southwestern Atlantic
5587,Sahul Shelf
218,Somali/Arabian
6170,Sahul Shelf
3446,Sunda Shelf
4726,Temperate Australasia
2546,Cold Temperate Northwest Pacific
4563,Warm Temperate Northwest Pacific
376,Temperate Australasia
8220,Warm Temperate Northwest Pacific
4480,Sunda Shelf
1740,Northern European Seas
8212,Western Coral Triangle
830,Northern European Seas
4561,Bay of Bengal
6464,West and South Indian Shelf
219,Temperate Australasia
5438,Tropical Southwestern Atlantic
3049,Eastern Coral Triangle
3574,Eastern Coral Triangle
8522,Sunda Shelf
5901,Sunda Shelf
2215,Warm Temperate Northwest Pacific
2204,Tropical East Pacific
1846,Temperate Australasia
3356,North Brazil Shelf
2060,Western Coral Triangle
1159,Warm Temperate Northwest Pacific
703,Cold Temperate Northwest Pacific
2698,Temperate Australasia
2862,Western Coral Triangle
1385,Warm Temperate Northwest Pacific
2491,Gulf of Guinea
2158,Warm Temperate Northwest Pacific
4018,Warm Temperate Northwest Pacific
153,Temperate Australasia
5116,Sunda Shelf
4790,Eastern Coral Triangle
3464,Temperate Australasia
2441,Black Sea
1871,Cold Temperate Northwest Pacific
4181,Warm Temperate Northwest Pacific
6202,West and South Indian Shelf
4989,Cold Temperate Northwest Pacific
9312,South China Sea
1584,Mediterranean Sea
2058,Western Coral Triangle
4312,Java Transitional
2073,Temperate Australasia
4042,Warm Temperate Southeastern Pacific
5498,Warm Temperate Northwest Pacific
5851,Warm Temperate Northwest Pacific
408,West and South Indian Shelf
1964,Sahul Shelf
4319,Warm Temperate Northwest Pacific
5253,Western Coral Triangle
4604,Red Sea and Gulf of Aden
5629,Western Indian Ocean
1066,Western Coral Triangle
5672,Warm Temperate Northwest Pacific
4884,Cold Temperate Northwest Pacific
5956,Tropical East Pacific
2057,Western Coral Triangle
3022,Eastern Coral Triangle
1698,Somali/Arabian
1348,Warm Temperate Northwest Pacific
4525,Sahul Shelf
3107,Western Indian Ocean
3456,Mediterranean Sea
9265,Tropical Northwestern Atlantic
3530,Eastern Coral Triangle
4121,Western Coral Triangle
2200,Gulf of Guinea
7501,Somali/Arabian
1113,Warm Temperate Southwestern Atlantic
7652,Sahul Shelf
195,Sunda Shelf
8308,Cold Temperate Northwest Pacific
377,Temperate Australasia
7598,Cold Temperate Northeast Pacific
1987,Java Transitional
3051,Lusitanian
8144,Warm Temperate Northwest Pacific
8777,South China Sea
5322,Temperate Australasia
4302,Western Coral Triangle
1597,Cold Temperate Northwest Pacific
2121,Warm Temperate Northwest Pacific
4402,Somali/Arabian
4510,Tropical Northwestern Atlantic
3893,Sahul Shelf
5650,Temperate Australasia
4200,Warm Temperate Northwest Pacific
925,Warm Temperate Northwest Pacific
490,Tropical East Pacific
5262,Western Coral Triangle
2415,Warm Temperate Northwest Pacific
3211,Sunda Shelf
4019,Cold Temperate Northwest Pacific
1773,Sunda Shelf
5077,Temperate Australasia
9311,South China Sea
8720,Warm Temperate Northwest Atlantic
6469,Sunda Shelf
4827,Tropical East Pacific
4234,Cold Temperate Northwest Pacific
7615,Cold Temperate Northwest Pacific
4011,Sahul Shelf
5568,Cold Temperate Northwest Pacific
134,Cold Temperate Northwest Pacific
1403,Western Coral Triangle
2110,Warm Temperate Northwest Pacific
4612,Mediterranean Sea
5444,Warm Temperate Northwest Pacific
2966,West and South Indian Shelf
1001,Sahul Shelf
362,Lusitanian
5921,Western Coral Triangle
1084,Western Coral Triangle
4167,Temperate Australasia
8284,Sunda Shelf
4694,Sunda Shelf
4437,Warm Temperate Northwest Pacific
9231,Sunda Shelf
5017,Tropical Northwestern Atlantic
3703,Western Coral Triangle
3624,Temperate Australasia
893,Temperate Australasia
2539,Cold Temperate Northwest Pacific
6235,Western Coral Triangle
3381,Warm Temperate Northwest Atlantic
222,Somali/Arabian
1557,Warm Temperate Northwest Pacific
4808,Cold Temperate Northwest Pacific
1425,Warm Temperate Northwest Pacific
7544,South China Sea
8435,Tropical Southwestern Atlantic
3077,Tropical East Pacific
2969,Warm Temperate Northwest Atlantic
5134,Warm Temperate Northwest Pacific
6187,Warm Temperate Northwest Pacific
8407,South China Sea
6232,Western Coral Triangle
3391,Java Transitional
7795,South China Sea
1380,Warm Temperate Northwest Pacific
8106,Warm Temperate Northwest Pacific
1054,Cold Temperate Northwest Pacific
3773,Western Coral Triangle
3012,Mediterranean Sea
298,Tropical Northwestern Atlantic
2455,Tropical Southwestern Pacific
2489,Temperate Australasia
941,Mediterranean Sea
9656,Black Sea
4391,Mediterranean Sea
4489,Cold Temperate Northeast Pacific
1965,Tropical Southwestern Pacific
8960,Sahul Shelf
4107,Warm Temperate Northwest Pacific
4259,Western Coral Triangle
3958,Sunda Shelf
8724,Sunda Shelf
2902,Java Transitional
198,Western Coral Triangle
6118,Sunda Shelf
526,Somali/Arabian
3092,Warm Temperate Southwestern Atlantic
1503,Warm Temperate Northwest Atlantic
886,Warm Temperate Southeastern Pacific
6282,Sunda Shelf
5419,Warm Temperate Northwest Pacific
5675,Java Transitional
2533,Western Coral Triangle
5477,Mediterranean Sea
2868,Sunda Shelf
3191,Warm Temperate Northwest Pacific
4565,Cold Temperate Northeast Pacific
8182,South China Sea
4705,Warm Temperate Northwest Pacific
20,Warm Temperate Northwest Pacific
1035,Warm Temperate Northwest Pacific
7662,Temperate Australasia
3886,Warm Temperate Northwest Pacific
1529,Northern European Seas
4837,Mediterranean Sea
8141,Western Coral Triangle
3379,Cold Temperate Northeast Pacific
7614,Western Coral Triangle
2996,Tropical Southwestern Atlantic
1241,Warm Temperate Northwest Pacific
148,Temperate Australasia
8805,Cold Temperate Northwest Pacific
8482,Western Coral Triangle
8842,Cold Temperate Northwest Pacific
3917,Cold Temperate Northwest Atlantic
7727,Western Coral Triangle
5522,Black Sea
962,Warm Temperate Northwest Pacific
2417,Cold Temperate Northwest Pacific
2574,Andaman
5717,Northern European Seas
1816,Temperate Australasia
913,Temperate Australasia
9449,South China Sea
4114,Northern European Seas
1392,Tropical Northwestern Atlantic
21,Warm Temperate Southwestern Atlantic
4964,Tropical East Pacific
4616,Cold Temperate Northwest Pacific
2101,Mediterranean Sea
130,Temperate Southern Africa
6444,Eastern Coral Triangle
8903,Sunda Shelf
5947,West and South Indian Shelf
521,Warm Temperate Northwest Pacific
5491,West and South Indian Shelf
8938,Sunda Shelf
2327,Warm Temperate Northwest Pacific
6384,Sunda Shelf
2733,Tropical Northwestern Atlantic
1852,Eastern Indo-Pacific
3897,Warm Temperate Northwest Pacific
132,Warm Temperate Northwest Pacific
881,Western Indian Ocean
3644,South China Sea
6255,South China Sea
4781,Warm Temperate Northwest Pacific
4248,Western Coral Triangle
426,Mediterranean Sea
6471,Western Coral Triangle
4226,Sunda Shelf
1253,Western Coral Triangle
4524,Warm Temperate Northwest Pacific
5874,Sunda Shelf
854,Cold Temperate Northwest Atlantic
3842,Warm Temperate Northwest Pacific
8517,Cold Temperate Northwest Pacific
4352,Warm Temperate Southwestern Atlantic
1912,Gulf of Guinea
5883,Western Coral Triangle
2248,Northern European Seas
43,Warm Temperate Northeast Pacific
1915,Sunda Shelf
5401,West and South Indian Shelf
8040,Sunda Shelf
5047,Cold Temperate Northeast Pacific
1500,Temperate Australasia
2131,Tropical Northwestern Atlantic
4761,West and South Indian Shelf
3592,Mediterranean Sea
4239,Cold Temperate Northwest Pacific
4811,Warm Temperate Northwest Pacific
2618,Warm Temperate Northwest Pacific
7596,Cold Temperate Northwest Atlantic
5513,Northern European Seas
8232,Cold Temperate Northwest Pacific
5233,Tropical Northwestern Atlantic
603,Warm Temperate Southwestern Atlantic
2576,Warm Temperate Northwest Pacific
900,Sunda Shelf
2173,Sunda Shelf
7670,Sunda Shelf
4458,Warm Temperate Northwest Pacific
8956,Somali/Arabian
4368,Temperate Australasia
963,Warm Temperate Southeastern Pacific
6427,Tropical Southwestern Pacific
2728,Eastern Indo-Pacific
4950,Cold Temperate Northwest Pacific
2425,Warm Temperate Northwest Pacific
790,Warm Temperate Southeastern Pacific
821,Mediterranean Sea
1433,Temperate Australasia
2005,Sunda Shelf
1720,Gulf of Guinea
5767,Warm Temperate Southeastern Pacific
8498,Cold Temperate Northwest Pacific
1926,Warm Temperate Northwest Pacific
657,Warm Temperate Southeastern Pacific
5157,Gulf of Guinea
519,Bay of Bengal
3208,Temperate Australasia
5016,Warm Temperate Northwest Pacific
7705,Cold Temperate Northwest Pacific
501,Black Sea
249,Java Transitional
4128,Warm Temperate Northwest Pacific
4224,Cold Temperate Northwest Pacific
2337,Temperate Australasia
1932,Temperate Australasia
8092,Lusitanian
4451,Western Coral Triangle
5561,Western Coral Triangle
8127,Warm Temperate Northwest Pacific
1828,Northern European Seas
3147,Cold Temperate Northwest Pacific
4091,Western Coral Triangle
2626,Eastern Indo-Pacific
2664,Warm Temperate Southeastern Pacific
2519,Sunda Shelf
8007,Western Coral Triangle
1607,Magellanic
5470,Western Coral Triangle
3716,Cold Temperate Northwest Atlantic
4685,Tropical Northwestern Atlantic
2567,North Brazil Shelf
6514,Northern European Seas
1509,Warm Temperate Northwest Atlantic
8215,Western Coral Triangle
2266,Gulf of Guinea
4295,Somali/Arabian
1747,Somali/Arabian
4277,Warm Temperate Southeastern Pacific
1936,Mediterranean Sea
966,Cold Temperate Northwest Atlantic
2883,Northern European Seas
5698,Sahul Shelf
9895,Western Coral Triangle
4289,Mediterranean Sea
3110,Temperate Australasia
2759,Western Coral Triangle
238,Cold Temperate Northeast Pacific
3087,Western Coral Triangle
9826,Somali/Arabian
1149,Cold Temperate Northwest Pacific
4665,Mediterranean Sea
8839,Cold Temperate Northwest Pacific
5316,Temperate Australasia
535,West and South Indian Shelf
1908,Tropical Southwestern Pacific
3606,Temperate Australasia
7688,Western Coral Triangle
5002,Java Transitional
3035,Warm Temperate Northwest Pacific
6509,Cold Temperate Northwest Pacific
4777,Cold Temperate Northeast Pacific
6311,Arctic
4595,Warm Temperate Northwest Pacific
3168,Sunda Shelf
4597,Sunda Shelf
8116,South China Sea
6159,Java Transitional
3102,Eastern Indo-Pacific
1808,Somali/Arabian
2562,Cold Temperate Northwest Pacific
2968,Tropical Northwestern Atlantic
4296,Temperate Australasia
4538,Northern European Seas
3898,Cold Temperate Northeast Pacific
3943,Tropical East Pacific
3106,Mediterranean Sea
3458,Mediterranean Sea
2674,Sunda Shelf
369,Cold Temperate Northwest Atlantic
4984,Somali/Arabian
8914,Cold Temperate Northwest Pacific
5489,Mediterranean Sea
4741,Eastern Coral Triangle
7979,Cold Temperate Northeast Pacific
6212,Sunda Shelf
6323,Cold Temperate Northwest Pacific
4764,Tropical East Pacific
2715,Cold Temperate Northeast Pacific
8066,Red Sea and Gulf of Aden
6016,Sunda Shelf
863,Cold Temperate Northeast Pacific
3724,Mediterranean Sea
1697,Northern European Seas
6005,Western Coral Triangle
4915,Warm Temperate Northwest Pacific
4453,Warm Temperate Southwestern Atlantic
5288,Mediterranean Sea
2865,Mediterranean Sea
1994,Warm Temperate Southeastern Pacific
139,Mediterranean Sea
7606,Temperate Australasia
4640,Northern European Seas
3618,Somali/Arabian
448,Temperate Australasia
2993,Northern European Seas
5803,Temperate Australasia
4611,Lusitanian
398,Somali/Arabian
1878,Red Sea and Gulf of Aden
8849,South China Sea
4478,Sunda Shelf
7583,Warm Temperate Northwest Pacific
2501,Sunda Shelf
3801,Cold Temperate Northwest Pacific
2502,Temperate Australasia
4092,Warm Temperate Northwest Pacific
6420,Sunda Shelf
1157,Northern European Seas
107,Sunda Shelf
5581,Warm Temperate Southwestern Atlantic
4459,Warm Temperate Southeastern Pacific
262,Tropical East Pacific
4384,Western Coral Triangle
5086,Red Sea and Gulf of Aden
5291,Western Coral Triangle
8028,Cold Temperate Northwest Pacific
4908,Somali/Arabian
436,Cold Temperate Northwest Pacific
7936,Warm Temperate Southeastern Pacific
5490,Temperate Southern Africa
8725,Sunda Shelf
730,Somali/Arabian
2012,Gulf of Guinea
4700,Warm Temperate Northwest Atlantic
5724,Warm Temperate Northwest Atlantic
8079,Cold Temperate Northwest Atlantic
5213,Tropical Northwestern Atlantic
4762,Warm Temperate Northwest Pacific
4250,West and South Indian Shelf
1869,Western Coral Triangle
1055,Magellanic
214,Cold Temperate Northwest Pacific
1269,Black Sea
1687,Warm Temperate Northeast Pacific
4695,Cold Temperate Northwest Pacific
4321,Western Indian Ocean
903,Somali/Arabian
6357,Cold Temperate Northwest Pacific
4077,Eastern Indo-Pacific
620,Andaman
887,Eastern Coral Triangle
90,Gulf of Guinea
879,Java Transitional
111,Cold Temperate Northeast Pacific
2821,Northern European Seas
1258,Magellanic
2313,Sunda Shelf
1847,Mediterranean Sea
6419,Western Coral Triangle
2992,Gulf of Guinea
3370,Tropical Northwestern Atlantic
42,Northern European Seas
1669,Mediterranean Sea
4555,Western Coral Triangle
5756,Northern European Seas
4693,Warm Temperate Northwest Pacific
1786,Lusitanian
1663,Tropical Northwestern Atlantic
394,Warm Temperate Northeast Pacific
5850,Warm Temperate Northwest Pacific
181,Lusitanian
2936,Lusitanian
2935,Northern European Seas
3946,Mediterranean Sea
315,Warm Temperate Northwest Pacific
4933,Cold Temperate Northeast Pacific
227,Western Coral Triangle
8086,Java Transitional
2256,Warm Temperate Northwest Pacific
3119,Warm Temperate Northwest Pacific
4584,Temperate Australasia
3757,Black Sea
4118,Somali/Arabian
3579,West and South Indian Shelf
4574,Sunda Shelf
2830,Western Coral Triangle
999,Mediterranean Sea
7523,Sunda Shelf
5241,Northern European Seas
633,Western Coral Triangle
976,Cold Temperate Northeast Pacific
2076,Warm Temperate Northwest Atlantic
2404,Western Coral Triangle
9342,Warm Temperate Northwest Pacific
7787,Western Coral Triangle
4486,Cold Temperate Northwest Pacific
3690,Tropical Northwestern Atlantic
8438,Temperate Australasia
4294,Somali/Arabian
4771,Northern European Seas
5393,Northern European Seas
2678,Warm Temperate Northwest Pacific
1508,Western Indian Ocean
4059,Lusitanian
7690,Western Coral Triangle
7994,Western Coral Triangle
2858,Temperate Australasia
3416,Cold Temperate Northwest Pacific
4272,Java Transitional
5214,North Brazil Shelf
5588,Cold Temperate Northeast Pacific
8642,Warm Temperate Northwest Pacific
1602,Northern European Seas
4246,Northern European Seas
1916,Northern European Seas
1375,Northern European Seas
2249,Northern European Seas
2756,Northern European Seas
5783,Northern European Seas
205,Northern European Seas
204,Northern European Seas
5135,Northern European Seas
1726,Northern European Seas
2239,Northern European Seas
1886,Northern European Seas
5899,Northern European Seas
4492,Northern European Seas
1337,Northern European Seas
3257,Northern European Seas
4638,Northern European Seas
4210,Northern European Seas
6347,Northern European Seas
3765,Northern European Seas
2211,Northern European Seas
4991,Northern European Seas
4136,Northern European Seas
1708,Northern European Seas
4973,Northern European Seas
4065,Northern European Seas
4032,Northern European Seas
5865,Northern European Seas
1854,Northern European Seas
4529,Northern European Seas
3978,Northern European Seas
8526,Northern European Seas
3883,Northern European Seas
3562,Northern European Seas
3175,Northern European Seas
4956,Northern European Seas
8029,Northern European Seas
4005,Northern European Seas
2565,Northern European Seas
1304,Northern European Seas
2762,Northern European Seas
5857,Northern European Seas
4374,Northern European Seas
2823,Northern European Seas
5760,Northern European Seas
127,Northern European Seas
938,Northern European Seas
5025,Northern European Seas
375,Northern European Seas
5816,Northern European Seas
3125,Northern European Seas
4876,Northern European Seas
