3902|,1860|,14
3902|,2750|,11
3902|,792|,22
3902|,1810|,15
3902|,1969|,13
3902|,1956|,9
3902|,653|,8
3902|,2485|,13
3902|,1605|,9
3902|,1959|,7
3902|,251|,13
3902|,837|,12
3902|,512|,13
3902|,1758|,10
3902|,291|,13
3902|,1271|,16
3902|,3538|,11
3902|,3245|,10
3902|,634|,22
3902|,1018|,10
3902|,1976|,5
3902|,786|,15
3902|,381|,6
3902|,3327|,5
3902|,2158|,14
3902|,135|,5
3902|,1734|,7
3902|,2787|,15
3902|,3235|,22
3902|,2739|,18
3902|,2869|,8
3902|,2402|,6
3902|,3193|,7
3902|,4054|,5
3902|,3507|,7
3902|,2919|,11
3902|,3489|,13
3902|,2887|,6
3902|,302|,11
3902|,1549|,8
3902|,1239|,7
3902|,1562|,8
3902|,2776|,18
3902|,2261|,10
3902|,2194|,6
3902|,2846|,10
3902|,2283|,9
3902|,3029|,16
3902|,514|,6
3902|,803|,6
3902|,3777|,9
3902|,853|,6
3902|,3238|,10
3902|,1198|,9
3902|,740|,6
3902|,3733|,5
3902|,342|3902,52
3902|,1313|3902,264
3902|,3158|3902,19
3902|,1891|3902,31
3902|,1431|3902,49
3902|,4130|3902,124
3902|,2289|3902,142
3902|,1736|3902,26
3902|,944|3902,51
3902|,1273|3902,99
3902|,1317|3902,62
3902|,3905|3902,73
3902|,3915|3902,19
3902|,1415|3902,23
3902|,3325|3902,153
3902|,3919|3902,46
3902|,1541|3902,29
3902|,3661|3902,27
3902|,929|3902,42
3902|,4096|3902,34
3902|,1269|3902,399
3902|,3039|3902,81
3902|,1977|3902,25
3902|,2245|3902,47
3902|,1029|3902,14
3902|,845|3902,39
3902|,2630|3902,26
3902|,637|3902,109
3902|,3657|3902,29
3902|,991|3902,21
3902|,1937|3902,52
3902|,2730|3902,28
3902|,3246|3902,12
3902|,2374|3902,23
3902|,632|3902,31
3902|,790|3902,22
3902|,4001|3902,46
3902|,3214|3902,11
3902|,2284|3902,9
3902|,2006|3902,19
115|,664|,11
115|,1581|,15
115|,998|,16
115|,414|,8
115|,673|,16
115|,3333|,10
115|,4130|,16
115|,1431|,8
115|,3570|,7
115|,3913|,5
115|,3906|,16
115|,3174|,8
115|,120|,34
115|,3030|,5
115|,1095|,5
115|,1344|,7
115|,2702|,16
115|,2185|,5
115|,837|,6
115|,1552|,103
115|,1863|,21
115|,124|,15
115|,3456|,25
115|,2696|,35
115|,134|,5
115|,3160|,5
115|,939|,18
115|,3465|,138
115|,3612|,9
115|,3135|,11
115|,2171|,5
115|,684|,5
115|,1475|,16
115|,2227|,19
115|,2365|,21
115|,3472|,14
115|,3146|,7
115|,1956|,11
115|,703|,14
115|,1891|,6
115|,3371|,5
115|,404|,5
115|,3878|,6
115|,2435|,18
115|,500|,9
115|,1116|,6
115|,3694|,13
115|,3789|,7
115|,3891|,26
115|,3866|,17
115|,241|,6
115|,2637|,10
115|,2359|,22
115|,2566|,11
115|,776|,8
115|,2587|,16
115|,1286|,8
115|,3398|,22
115|,783|,19
115|,168|,8
115|,2214|,5
115|,1291|,6
115|,1015|,5
115|,3356|,13
115|,3462|,5
115|,1063|,7
115|,3565|,23
115|,1651|,5
115|,4181|,12
115|,1954|,6
115|,603|,10
115|,1804|,11
115|,4053|,7
115|,342|115,29
115|,343|115,36
115|,948|115,112
115|,1313|115,54
115|,2698|115,28
115|,1668|115,34
115|,1222|115,68
115|,217|115,13
115|,1273|115,6
115|,1174|115,72
115|,2456|115,28
115|,1302|115,46
115|,2245|115,214
115|,1247|115,49
115|,2723|115,67
115|,2103|115,58
115|,1081|115,25
115|,702|115,21
115|,1088|115,34
115|,325|115,69
115|,1424|115,14
115|,1892|115,20
115|,3116|115,53
115|,1822|115,37
115|,3659|115,12
115|,2014|115,11
115|,747|115,23
115|,3568|115,23
115|,1746|115,213
115|,2337|115,29
115|,802|115,42
115|,1180|115,29
115|,3256|115,25
115|,3638|115,40
115|,1543|115,19
115|,4166|115,23
115|,2221|115,26
115|,1650|115,16
115|,4173|115,42
115|,663|115,15
1552|,2763|,23
1552|,3472|,7
1552|,3465|,13
1552|,115|1552,14
1552|,2369|1552,23
1552|,243|1552,15
1552|,2245|1552,24
1552|,2103|1552,13
621|,823|,8
621|,342|,11
621|,3538|,7
621|,1313|,16
621|,868|,15
621|,3574|,18
621|,302|,7
621|,895|,5
621|,3190|,20
621|,2913|,10
621|,2185|,13
621|,887|,17
621|,584|,10
621|,3258|,7
621|,194|,17
621|,192|,8
621|,3954|,5
621|,1041|,7
621|,3018|,5
621|,1415|,12
621|,618|,6
621|,2891|,6
621|,115|621,55
621|,193|621,37
621|,3116|621,22
621|,3466|621,42
621|,134|621,23
621|,3476|621,24
1174|,1595|,6
1174|,3453|,264
1174|,1176|,8
1174|,2229|,159
1174|,4038|,32
1174|,258|,17
1174|,2972|,11
1174|,1066|,10
1174|,187|,6
1174|,1321|,5
1174|,1538|,53
1174|,533|,17
1174|,2943|,5
1174|,1397|,12
1174|,1068|,12
1174|,1194|,16
1174|,4026|,13
1174|,1708|,12
1174|,3428|,6
1174|,3766|,20
1174|,2843|,37
1174|,1919|,10
1174|,296|,6
1174|,2576|,12
1174|,905|,16
1174|,1075|,6
1174|,284|,13
1174|,2477|,13
1174|,3658|,16
1174|,1555|,11
1174|,129|,17
1174|,825|,10
1174|,2346|,6
1174|,342|,8
1174|,3659|,10
1174|,2496|,12
1174|,868|,9
1174|,745|,5
1174|,3343|,9
1174|,736|,5
1174|,700|,16
1174|,2495|,7
1174|,1634|,5
1174|,1088|,8
1174|,100|,5
1174|,115|1174,113
1174|,2724|1174,119
1174|,3906|1174,181
1174|,3585|1174,122
1174|,1175|1174,43
1174|,2753|1174,42
1174|,1605|1174,12
1174|,1943|1174,20
1174|,3493|1174,9
1174|,3905|1174,28
1174|,2369|1174,62
1174|,3916|1174,91
1174|,243|1174,43
1174|,1313|1174,315
1174|,2722|1174,41
1174|,1860|1174,8
1174|,2832|1174,52
1174|,2959|1174,63
1174|,325|1174,76
1174|,2558|1174,115
1174|,1112|1174,67
1174|,1822|1174,102
1174|,2938|1174,40
1174|,3466|1174,49
1174|,1872|1174,31
1174|,3985|1174,19
1174|,2956|1174,143
1174|,1413|1174,37
1174|,3445|1174,21
1174|,1458|1174,14
1174|,357|1174,39
1174|,704|1174,14
1174|,1004|1174,26
1174|,1513|1174,61
1174|,330|1174,23
1174|,1162|1174,33
1174|,2962|1174,31
1174|,3252|1174,10
1174|,3754|1174,8
1822|,1301|,7
1822|,833|,8
1822|,771|,15
1822|,2309|,14
1822|,2927|,16
1822|,2806|,9
1822|,1174|,9
1822|,1591|,13
1822|,824|,29
1822|,60|,17
1822|,2544|,5
1822|,2503|,6
1822|,1304|,9
1822|,936|,8
1822|,3102|,16
1822|,992|,5
1822|,2807|,5
1822|,856|,10
1822|,2998|,7
1822|,872|,7
1822|,262|,6
1822|,2191|,6
1822|,2950|,14
1822|,1412|,5
1822|,2383|,9
1822|,1508|,12
1822|,112|,7
1822|,325|,9
1822|,1826|,10
1822|,3062|,10
1822|,1307|,10
1822|,1343|,13
1822|,1259|,20
1822|,4030|,10
1822|,2510|,6
1822|,1122|,5
1822|,3439|,5
1822|,1188|,6
1822|,115|1822,44
1822|,1313|1822,38
1822|,3896|1822,10
1822|,3322|1822,72
1822|,3148|1822,54
1822|,4130|1822,11
1822|,317|1822,30
1822|,1015|1822,45
1822|,3905|1822,17
1822|,3915|1822,9
1822|,1919|1822,15
1822|,2369|1822,89
1822|,243|1822,39
1822|,3650|1822,119
1822|,921|1822,163
1822|,2272|1822,20
1822|,2177|1822,41
1822|,2628|1822,21
1822|,615|1822,68
1822|,134|1822,25
1822|,3436|1822,49
1822|,1029|1822,21
1822|,747|1822,30
1822|,2603|1822,61
1822|,1746|1822,18
1822|,3485|1822,21
1822|,272|1822,81
1822|,3421|1822,25
3465|,3148|,5
3465|,726|,19
3465|,1777|,8
3465|,567|,12
3465|,3902|,14
3465|,3346|,14
3465|,948|,18
3465|,2665|,16
3465|,1776|,8
3465|,1822|,5
3465|,1424|,7
3465|,2214|,5
3465|,1393|,23
3465|,3037|,8
3465|,2724|,5
3465|,1863|,10
3465|,2587|,10
3465|,2337|,8
3465|,1095|,9
3465|,2038|,23
3465|,342|,5
3465|,1090|,8
3465|,4173|,13
3465|,3915|,5
3465|,603|,6
3465|,1581|,6
3465|,2637|,6
3465|,115|3465,125
3465|,1313|3465,22
3465|,2245|3465,57
3465|,1552|3465,30
3465|,4181|3465,11
3706|,4096|,5
3706|,3906|,9
3706|,4076|,5
3706|,1863|,8
3706|,3809|,47
3706|,1420|,7
3706|,2706|,7
3706|,1118|,5
3706|,115|3706,28
3706|,2245|3706,23
3706|,3725|3706,17
3706|,1052|3706,19
948|,634|,7
948|,1516|,14
948|,1872|,6
948|,2754|,7
948|,2962|,7
948|,115|948,122
948|,2724|948,88
948|,1174|948,52
948|,1313|948,132
948|,325|948,79
948|,3466|948,50
948|,258|948,39
948|,357|948,40
1891|,3174|,27
1891|,3906|,31
1891|,809|,9
1891|,3633|,9
1891|,3905|,18
1891|,2377|,10
1891|,1901|,9
1891|,1756|,19
1891|,807|,8
1891|,325|,23
1891|,837|,5
1891|,3515|,16
1891|,1579|,15
1891|,1488|,15
1891|,1018|,8
1891|,2598|,29
1891|,3299|,11
1891|,3400|,9
1891|,409|,10
1891|,2670|,11
1891|,2219|,11
1891|,2678|,27
1891|,4061|,9
1891|,2104|,15
1891|,1905|,16
1891|,1415|,9
1891|,1898|,13
1891|,3629|,22
1891|,2351|,27
1891|,2125|,5
1891|,889|,6
1891|,1431|,7
1891|,2261|,9
1891|,1895|,10
1891|,3101|,6
1891|,1076|,13
1891|,1758|,12
1891|,991|,10
1891|,1391|,18
1891|,3901|,6
1891|,2623|,7
1891|,475|,8
1891|,1501|,6
1891|,3401|,12
1891|,3466|,6
1891|,3777|,7
1891|,3435|,5
1891|,3733|,7
1891|,115|1891,83
1891|,1313|1891,29
1891|,1273|1891,11
1891|,2369|1891,113
1891|,3902|1891,48
1891|,1892|1891,34
1891|,2900|1891,44
1891|,529|1891,22
1891|,1759|1891,62
1891|,657|1891,26
1891|,1328|1891,15
1891|,629|1891,36
1891|,1906|1891,26
1891|,2845|1891,30
1891|,1897|1891,22
825|,3472|,5
825|,2330|,6
825|,3967|,15
825|,657|,12
825|,1578|,5
825|,1188|,10
825|,856|,29
825|,3628|,16
825|,532|,13
825|,1147|,5
825|,937|,27
825|,492|,13
825|,72|,8
825|,3044|,6
825|,1822|,20
825|,4147|,17
825|,1901|,10
825|,3764|,9
825|,3902|,6
825|,3640|,12
825|,868|,7
825|,2512|,16
825|,1625|,40
825|,2843|,12
825|,4126|,8
825|,2472|,9
825|,837|,10
825|,2603|,6
